campaign_record_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed,subscription_flag,default_flag,housing_loan_flag,personal_loan_flag,previously_contacted,days_since_previous_contact,age_group,age_group_order,balance_band,balance_band_order,negative_balance_flag,campaign_contact_band,campaign_contact_band_order,contact_duration_minutes,previous_campaign_status,previous_campaign_success_flag,loan_profile,active_loan_count,contact_known_flag,contact_month_num,contact_quarter
12625,28,admin.,single,secondary,no,1143,yes,yes,unknown,4,jul,260,3,-1,0,unknown,no,0,0,1,1,0,,18-29,1,"1,001-5,000",3,0,2-3 contacts,2,4.33,No previous contact,0,Housing + personal loans,2,0,7,Q3
12626,31,housemaid,married,primary,no,46,no,no,unknown,4,jul,126,4,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,4-5 contacts,3,2.1,No previous contact,0,No loans,0,0,7,Q3
12627,35,management,married,secondary,no,0,no,yes,unknown,4,jul,121,1,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"0-1,000",2,0,1 contact,1,2.02,No previous contact,0,Personal loan only,1,0,7,Q3
12628,37,management,married,tertiary,no,1265,no,yes,unknown,4,jul,101,1,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"1,001-5,000",3,0,1 contact,1,1.68,No previous contact,0,Personal loan only,1,0,7,Q3
12629,59,retired,divorced,primary,no,-110,no,yes,unknown,4,jul,195,1,-1,0,unknown,no,0,0,0,1,0,,50-59,4,Negative,1,1,1 contact,1,3.25,No previous contact,0,Personal loan only,1,0,7,Q3
12630,32,technician,single,secondary,no,-28,no,yes,unknown,4,jul,400,1,-1,0,unknown,no,0,0,0,1,0,,30-39,2,Negative,1,1,1 contact,1,6.67,No previous contact,0,Personal loan only,1,0,7,Q3
12631,40,blue-collar,married,primary,no,13,yes,no,unknown,4,jul,178,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,2.97,No previous contact,0,Housing loan only,1,0,7,Q3
12632,29,services,married,primary,no,-102,no,no,unknown,4,jul,134,1,-1,0,unknown,no,0,0,0,0,0,,18-29,1,Negative,1,1,1 contact,1,2.23,No previous contact,0,No loans,0,0,7,Q3
12633,41,services,married,secondary,no,6618,yes,no,unknown,4,jul,104,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"5,001-10,000",4,0,1 contact,1,1.73,No previous contact,0,Housing loan only,1,0,7,Q3
12634,25,unemployed,single,secondary,no,34,no,yes,unknown,4,jul,316,1,-1,0,unknown,no,0,0,0,1,0,,18-29,1,"0-1,000",2,0,1 contact,1,5.27,No previous contact,0,Personal loan only,1,0,7,Q3
12635,34,admin.,divorced,secondary,no,183,no,yes,unknown,4,jul,88,1,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"0-1,000",2,0,1 contact,1,1.47,No previous contact,0,Personal loan only,1,0,7,Q3
12636,37,blue-collar,single,primary,no,1210,no,no,unknown,4,jul,742,1,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"1,001-5,000",3,0,1 contact,1,12.37,No previous contact,0,No loans,0,0,7,Q3
12637,26,blue-collar,single,secondary,no,-333,no,yes,unknown,4,jul,692,1,-1,0,unknown,no,0,0,0,1,0,,18-29,1,Negative,1,1,1 contact,1,11.53,No previous contact,0,Personal loan only,1,0,7,Q3
12638,36,management,single,tertiary,no,678,no,yes,unknown,4,jul,85,3,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.42,No previous contact,0,Personal loan only,1,0,7,Q3
12639,56,services,divorced,secondary,no,1347,no,yes,unknown,4,jul,678,2,-1,0,unknown,no,0,0,0,1,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,11.3,No previous contact,0,Personal loan only,1,0,7,Q3
12640,29,admin.,single,secondary,no,2802,no,yes,unknown,4,jul,840,2,-1,0,unknown,no,0,0,0,1,0,,18-29,1,"1,001-5,000",3,0,2-3 contacts,2,14.0,No previous contact,0,Personal loan only,1,0,7,Q3
12641,31,blue-collar,single,secondary,no,-27,no,no,unknown,4,jul,96,2,-1,0,unknown,no,0,0,0,0,0,,30-39,2,Negative,1,1,2-3 contacts,2,1.6,No previous contact,0,No loans,0,0,7,Q3
12642,57,retired,married,secondary,no,156,no,yes,unknown,4,jul,106,2,-1,0,unknown,no,0,0,0,1,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,1.77,No previous contact,0,Personal loan only,1,0,7,Q3
12643,30,admin.,single,tertiary,no,218,no,no,unknown,4,jul,137,2,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,2.28,No previous contact,0,No loans,0,0,7,Q3
12644,28,admin.,married,secondary,no,934,yes,no,unknown,4,jul,53,2,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,0.88,No previous contact,0,Housing loan only,1,0,7,Q3
12645,45,services,single,secondary,no,184,yes,yes,unknown,4,jul,89,2,-1,0,unknown,no,0,0,1,1,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,1.48,No previous contact,0,Housing + personal loans,2,0,7,Q3
12646,26,technician,single,tertiary,no,36,no,yes,unknown,4,jul,502,2,-1,0,unknown,no,0,0,0,1,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,8.37,No previous contact,0,Personal loan only,1,0,7,Q3
12647,51,blue-collar,married,secondary,no,328,no,no,unknown,4,jul,203,1,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,3.38,No previous contact,0,No loans,0,0,7,Q3
12648,50,management,married,tertiary,no,453,no,yes,unknown,4,jul,608,1,-1,0,unknown,no,0,0,0,1,0,,50-59,4,"0-1,000",2,0,1 contact,1,10.13,No previous contact,0,Personal loan only,1,0,7,Q3
12649,45,blue-collar,divorced,primary,no,8,no,yes,unknown,4,jul,407,1,-1,0,unknown,no,0,0,0,1,0,,40-49,3,"0-1,000",2,0,1 contact,1,6.78,No previous contact,0,Personal loan only,1,0,7,Q3
12650,37,self-employed,divorced,tertiary,no,60,no,yes,unknown,4,jul,426,3,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,7.1,No previous contact,0,Personal loan only,1,0,7,Q3
12651,29,services,single,primary,no,339,no,no,unknown,4,jul,1576,3,-1,0,unknown,yes,1,0,0,0,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,26.27,No previous contact,0,No loans,0,0,7,Q3
12652,31,technician,married,secondary,no,134,no,yes,unknown,4,jul,468,6,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,7.8,No previous contact,0,Personal loan only,1,0,7,Q3
12653,44,blue-collar,married,secondary,no,1697,yes,no,unknown,4,jul,150,2,-1,0,unknown,yes,1,0,1,0,0,,40-49,3,"1,001-5,000",3,0,2-3 contacts,2,2.5,No previous contact,0,Housing loan only,1,0,7,Q3
12654,48,blue-collar,divorced,primary,no,19,no,yes,unknown,4,jul,327,1,-1,0,unknown,no,0,0,0,1,0,,40-49,3,"0-1,000",2,0,1 contact,1,5.45,No previous contact,0,Personal loan only,1,0,7,Q3
12655,53,blue-collar,married,primary,no,207,no,yes,unknown,4,jul,212,1,-1,0,unknown,no,0,0,0,1,0,,50-59,4,"0-1,000",2,0,1 contact,1,3.53,No previous contact,0,Personal loan only,1,0,7,Q3
12656,26,blue-collar,single,secondary,no,177,no,yes,unknown,4,jul,235,1,-1,0,unknown,no,0,0,0,1,0,,18-29,1,"0-1,000",2,0,1 contact,1,3.92,No previous contact,0,Personal loan only,1,0,7,Q3
12657,61,retired,married,unknown,no,-492,no,yes,unknown,4,jul,333,1,-1,0,unknown,no,0,0,0,1,0,,60+,5,Negative,1,1,1 contact,1,5.55,No previous contact,0,Personal loan only,1,0,7,Q3
12658,27,management,single,secondary,no,35,no,no,cellular,4,jul,255,1,-1,0,unknown,no,0,0,0,0,0,,18-29,1,"0-1,000",2,0,1 contact,1,4.25,No previous contact,0,No loans,0,1,7,Q3
12659,54,blue-collar,married,primary,no,466,no,no,cellular,4,jul,297,1,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,4.95,No previous contact,0,No loans,0,1,7,Q3
12660,43,blue-collar,married,secondary,no,105,no,yes,cellular,4,jul,668,2,-1,0,unknown,no,0,0,0,1,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,11.13,No previous contact,0,Personal loan only,1,1,7,Q3
12661,31,technician,single,secondary,no,19,no,no,telephone,4,jul,65,2,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.08,No previous contact,0,No loans,0,1,7,Q3
12662,27,technician,single,secondary,no,126,yes,yes,cellular,4,jul,436,4,-1,0,unknown,no,0,0,1,1,0,,18-29,1,"0-1,000",2,0,4-5 contacts,3,7.27,No previous contact,0,Housing + personal loans,2,1,7,Q3
12663,28,blue-collar,single,secondary,no,-127,yes,no,cellular,4,jul,1044,3,-1,0,unknown,yes,1,0,1,0,0,,18-29,1,Negative,1,1,2-3 contacts,2,17.4,No previous contact,0,Housing loan only,1,1,7,Q3
12664,50,blue-collar,married,secondary,no,1329,yes,yes,telephone,4,jul,141,2,-1,0,unknown,no,0,0,1,1,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,2.35,No previous contact,0,Housing + personal loans,2,1,7,Q3
12665,29,blue-collar,single,primary,no,343,no,no,cellular,4,jul,39,2,-1,0,unknown,no,0,0,0,0,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,0.65,No previous contact,0,No loans,0,1,7,Q3
12666,25,blue-collar,single,secondary,no,192,no,no,telephone,4,jul,112,2,-1,0,unknown,no,0,0,0,0,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,1.87,No previous contact,0,No loans,0,1,7,Q3
12667,38,blue-collar,married,secondary,no,43,no,yes,cellular,4,jul,135,3,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,2.25,No previous contact,0,Personal loan only,1,1,7,Q3
12668,36,technician,single,secondary,no,-272,no,yes,cellular,4,jul,53,6,-1,0,unknown,no,0,0,0,1,0,,30-39,2,Negative,1,1,6+ contacts,4,0.88,No previous contact,0,Personal loan only,1,1,7,Q3
12669,32,blue-collar,divorced,primary,no,4805,no,yes,cellular,4,jul,138,3,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"1,001-5,000",3,0,2-3 contacts,2,2.3,No previous contact,0,Personal loan only,1,1,7,Q3
12670,44,technician,married,tertiary,no,1146,no,no,cellular,4,jul,178,2,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"1,001-5,000",3,0,2-3 contacts,2,2.97,No previous contact,0,No loans,0,1,7,Q3
12671,37,blue-collar,married,primary,no,380,yes,yes,cellular,4,jul,548,2,-1,0,unknown,no,0,0,1,1,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,9.13,No previous contact,0,Housing + personal loans,2,1,7,Q3
12672,48,services,married,secondary,no,1355,no,no,cellular,4,jul,134,2,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"1,001-5,000",3,0,2-3 contacts,2,2.23,No previous contact,0,No loans,0,1,7,Q3
12673,30,admin.,married,secondary,no,215,no,yes,cellular,4,jul,95,2,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.58,No previous contact,0,Personal loan only,1,1,7,Q3
12674,54,technician,married,secondary,no,187,no,yes,cellular,4,jul,273,3,-1,0,unknown,no,0,0,0,1,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,4.55,No previous contact,0,Personal loan only,1,1,7,Q3
12675,36,unemployed,divorced,primary,no,0,no,no,telephone,4,jul,304,3,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,5.07,No previous contact,0,No loans,0,1,7,Q3
12676,33,technician,single,secondary,no,555,no,yes,cellular,4,jul,425,2,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,7.08,No previous contact,0,Personal loan only,1,1,7,Q3
12677,34,services,married,secondary,no,295,yes,yes,cellular,4,jul,64,1,-1,0,unknown,no,0,0,1,1,0,,30-39,2,"0-1,000",2,0,1 contact,1,1.07,No previous contact,0,Housing + personal loans,2,1,7,Q3
12678,28,services,single,secondary,no,-116,no,yes,cellular,4,jul,276,1,-1,0,unknown,no,0,0,0,1,0,,18-29,1,Negative,1,1,1 contact,1,4.6,No previous contact,0,Personal loan only,1,1,7,Q3
12679,33,management,married,secondary,no,4385,no,yes,cellular,4,jul,92,1,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"1,001-5,000",3,0,1 contact,1,1.53,No previous contact,0,Personal loan only,1,1,7,Q3
12680,30,services,married,secondary,no,137,no,no,cellular,4,jul,407,1,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,6.78,No previous contact,0,No loans,0,1,7,Q3
12681,34,admin.,single,secondary,no,296,no,no,cellular,7,jul,147,4,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,4-5 contacts,3,2.45,No previous contact,0,No loans,0,1,7,Q3
12682,35,admin.,divorced,secondary,no,534,no,no,cellular,7,jul,148,3,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,2.47,No previous contact,0,No loans,0,1,7,Q3
12683,44,entrepreneur,married,secondary,no,93,no,no,cellular,7,jul,125,2,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,2.08,No previous contact,0,No loans,0,1,7,Q3
12684,36,services,married,secondary,no,-27,yes,yes,cellular,7,jul,151,4,-1,0,unknown,no,0,0,1,1,0,,30-39,2,Negative,1,1,4-5 contacts,3,2.52,No previous contact,0,Housing + personal loans,2,1,7,Q3
12685,49,blue-collar,married,primary,no,-157,yes,no,cellular,7,jul,491,3,-1,0,unknown,yes,1,0,1,0,0,,40-49,3,Negative,1,1,2-3 contacts,2,8.18,No previous contact,0,Housing loan only,1,1,7,Q3
12686,55,blue-collar,married,secondary,no,49,yes,no,cellular,7,jul,494,4,-1,0,unknown,yes,1,0,1,0,0,,50-59,4,"0-1,000",2,0,4-5 contacts,3,8.23,No previous contact,0,Housing loan only,1,1,7,Q3
12687,51,technician,married,secondary,no,216,no,no,cellular,7,jul,615,2,-1,0,unknown,yes,1,0,0,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,10.25,No previous contact,0,No loans,0,1,7,Q3
12688,51,management,married,tertiary,no,1421,yes,no,cellular,7,jul,152,5,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,4-5 contacts,3,2.53,No previous contact,0,Housing loan only,1,1,7,Q3
12689,38,blue-collar,married,secondary,no,222,yes,yes,cellular,7,jul,164,5,-1,0,unknown,no,0,0,1,1,0,,30-39,2,"0-1,000",2,0,4-5 contacts,3,2.73,No previous contact,0,Housing + personal loans,2,1,7,Q3
12690,59,entrepreneur,married,tertiary,no,1728,no,no,cellular,7,jul,575,2,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,9.58,No previous contact,0,No loans,0,1,7,Q3
12691,54,management,divorced,tertiary,no,5253,yes,yes,cellular,7,jul,17,19,-1,0,unknown,no,0,0,1,1,0,,50-59,4,"5,001-10,000",4,0,6+ contacts,4,0.28,No previous contact,0,Housing + personal loans,2,1,7,Q3
12692,43,management,single,tertiary,no,47,yes,no,cellular,7,jul,316,5,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,4-5 contacts,3,5.27,No previous contact,0,Housing loan only,1,1,7,Q3
12693,60,entrepreneur,divorced,primary,no,2648,no,no,cellular,7,jul,148,2,-1,0,unknown,no,0,0,0,0,0,,60+,5,"1,001-5,000",3,0,2-3 contacts,2,2.47,No previous contact,0,No loans,0,1,7,Q3
12694,34,services,married,secondary,no,0,no,no,cellular,7,jul,160,3,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,2.67,No previous contact,0,No loans,0,1,7,Q3
12695,31,admin.,single,secondary,no,-182,yes,no,cellular,7,jul,181,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,Negative,1,1,2-3 contacts,2,3.02,No previous contact,0,Housing loan only,1,1,7,Q3
12696,43,technician,married,secondary,yes,-313,no,yes,cellular,7,jul,89,4,-1,0,unknown,no,0,1,0,1,0,,40-49,3,Negative,1,1,4-5 contacts,3,1.48,No previous contact,0,Personal loan only,1,1,7,Q3
12697,53,blue-collar,married,primary,no,465,yes,no,cellular,7,jul,111,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,1.85,No previous contact,0,Housing loan only,1,1,7,Q3
12698,47,blue-collar,married,primary,yes,25,yes,yes,cellular,7,jul,142,3,-1,0,unknown,no,0,1,1,1,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,2.37,No previous contact,0,Housing + personal loans,2,1,7,Q3
12699,59,management,married,unknown,no,147,no,no,cellular,7,jul,119,3,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,1.98,No previous contact,0,No loans,0,1,7,Q3
12700,39,management,married,primary,no,551,no,yes,cellular,7,jul,107,5,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"0-1,000",2,0,4-5 contacts,3,1.78,No previous contact,0,Personal loan only,1,1,7,Q3
12701,56,housemaid,married,primary,no,58,no,yes,cellular,7,jul,227,6,-1,0,unknown,no,0,0,0,1,0,,50-59,4,"0-1,000",2,0,6+ contacts,4,3.78,No previous contact,0,Personal loan only,1,1,7,Q3
12702,41,services,married,secondary,no,650,yes,no,cellular,7,jul,149,5,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,4-5 contacts,3,2.48,No previous contact,0,Housing loan only,1,1,7,Q3
12703,41,housemaid,married,primary,no,1618,yes,no,cellular,7,jul,134,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,2-3 contacts,2,2.23,No previous contact,0,Housing loan only,1,1,7,Q3
12704,60,retired,married,primary,no,-63,yes,no,cellular,7,jul,1434,5,-1,0,unknown,no,0,0,1,0,0,,60+,5,Negative,1,1,4-5 contacts,3,23.9,No previous contact,0,Housing loan only,1,1,7,Q3
12705,58,management,married,primary,no,4850,no,no,cellular,7,jul,179,2,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,2.98,No previous contact,0,No loans,0,1,7,Q3
12706,56,blue-collar,married,primary,no,409,yes,no,telephone,7,jul,176,6,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,6+ contacts,4,2.93,No previous contact,0,Housing loan only,1,1,7,Q3
12707,36,unemployed,single,primary,no,0,yes,no,telephone,7,jul,63,6,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,1.05,No previous contact,0,Housing loan only,1,1,7,Q3
12708,39,management,married,tertiary,no,1007,yes,no,cellular,7,jul,86,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"1,001-5,000",3,0,2-3 contacts,2,1.43,No previous contact,0,Housing loan only,1,1,7,Q3
12709,46,management,married,primary,no,312,yes,no,cellular,7,jul,113,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,1.88,No previous contact,0,Housing loan only,1,1,7,Q3
12710,58,blue-collar,divorced,primary,no,820,yes,no,cellular,7,jul,200,4,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,4-5 contacts,3,3.33,No previous contact,0,Housing loan only,1,1,7,Q3
12711,52,management,married,secondary,no,3369,no,no,cellular,7,jul,196,2,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,3.27,No previous contact,0,No loans,0,1,7,Q3
12712,41,services,married,secondary,no,841,yes,no,cellular,7,jul,250,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,4.17,No previous contact,0,Housing loan only,1,1,7,Q3
12713,59,blue-collar,married,secondary,no,-1336,no,yes,cellular,7,jul,450,2,-1,0,unknown,no,0,0,0,1,0,,50-59,4,Negative,1,1,2-3 contacts,2,7.5,No previous contact,0,Personal loan only,1,1,7,Q3
12714,35,unknown,married,primary,no,634,no,no,cellular,7,jul,185,2,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,3.08,No previous contact,0,No loans,0,1,7,Q3
12715,43,management,divorced,secondary,no,0,no,no,cellular,7,jul,75,3,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,1.25,No previous contact,0,No loans,0,1,7,Q3
12716,50,blue-collar,married,primary,no,9301,yes,no,cellular,7,jul,136,4,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"5,001-10,000",4,0,4-5 contacts,3,2.27,No previous contact,0,Housing loan only,1,1,7,Q3
12717,49,technician,married,primary,no,486,no,no,telephone,7,jul,229,5,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,4-5 contacts,3,3.82,No previous contact,0,No loans,0,1,7,Q3
12718,51,self-employed,married,secondary,yes,34,no,yes,cellular,7,jul,200,1,-1,0,unknown,no,0,1,0,1,0,,50-59,4,"0-1,000",2,0,1 contact,1,3.33,No previous contact,0,Personal loan only,1,1,7,Q3
12719,39,technician,single,secondary,no,506,yes,no,cellular,7,jul,718,2,-1,0,unknown,yes,1,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,11.97,No previous contact,0,Housing loan only,1,1,7,Q3
12720,38,management,married,tertiary,no,1444,yes,no,cellular,7,jul,139,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"1,001-5,000",3,0,2-3 contacts,2,2.32,No previous contact,0,Housing loan only,1,1,7,Q3
12721,30,services,single,secondary,no,0,yes,no,cellular,7,jul,161,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,2.68,No previous contact,0,Housing loan only,1,1,7,Q3
12722,41,technician,married,secondary,no,923,yes,no,cellular,7,jul,141,3,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,2.35,No previous contact,0,Housing loan only,1,1,7,Q3
12723,45,unemployed,divorced,secondary,no,-44,yes,no,cellular,7,jul,256,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,Negative,1,1,2-3 contacts,2,4.27,No previous contact,0,Housing loan only,1,1,7,Q3
12724,54,services,divorced,tertiary,no,413,no,no,cellular,7,jul,39,9,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,6+ contacts,4,0.65,No previous contact,0,No loans,0,1,7,Q3
12725,47,admin.,single,secondary,no,3531,yes,no,cellular,7,jul,49,6,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,6+ contacts,4,0.82,No previous contact,0,Housing loan only,1,1,7,Q3
12726,53,management,divorced,tertiary,no,243,yes,no,cellular,7,jul,66,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,1.1,No previous contact,0,Housing loan only,1,1,7,Q3
12727,41,blue-collar,married,primary,no,484,yes,no,cellular,7,jul,321,3,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,5.35,No previous contact,0,Housing loan only,1,1,7,Q3
12728,42,blue-collar,divorced,primary,no,213,yes,no,cellular,7,jul,434,3,-1,0,unknown,yes,1,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,7.23,No previous contact,0,Housing loan only,1,1,7,Q3
12729,33,services,single,secondary,no,170,no,no,cellular,7,jul,782,1,-1,0,unknown,yes,1,0,0,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,13.03,No previous contact,0,No loans,0,1,7,Q3
12730,34,self-employed,married,tertiary,no,-236,yes,no,cellular,7,jul,118,4,-1,0,unknown,no,0,0,1,0,0,,30-39,2,Negative,1,1,4-5 contacts,3,1.97,No previous contact,0,Housing loan only,1,1,7,Q3
12731,54,blue-collar,divorced,secondary,no,1613,yes,no,cellular,7,jul,128,3,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,2.13,No previous contact,0,Housing loan only,1,1,7,Q3
12732,37,entrepreneur,married,tertiary,no,555,no,no,cellular,7,jul,104,2,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.73,No previous contact,0,No loans,0,1,7,Q3
12733,59,admin.,married,secondary,no,1914,yes,no,cellular,7,jul,126,3,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,2.1,No previous contact,0,Housing loan only,1,1,7,Q3
12734,38,technician,married,secondary,no,2220,no,no,cellular,7,jul,87,2,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"1,001-5,000",3,0,2-3 contacts,2,1.45,No previous contact,0,No loans,0,1,7,Q3
12735,27,admin.,single,secondary,no,450,yes,no,cellular,7,jul,107,3,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,1.78,No previous contact,0,Housing loan only,1,1,7,Q3
12736,59,management,married,tertiary,no,553,yes,no,cellular,7,jul,1272,3,-1,0,unknown,yes,1,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,21.2,No previous contact,0,Housing loan only,1,1,7,Q3
12737,31,admin.,single,secondary,no,92,yes,no,cellular,7,jul,401,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,6.68,No previous contact,0,Housing loan only,1,1,7,Q3
12738,42,blue-collar,divorced,unknown,no,0,no,no,cellular,7,jul,64,2,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,1.07,No previous contact,0,No loans,0,1,7,Q3
12739,45,blue-collar,divorced,primary,no,1805,no,no,cellular,7,jul,758,1,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"1,001-5,000",3,0,1 contact,1,12.63,No previous contact,0,No loans,0,1,7,Q3
12740,37,self-employed,married,secondary,no,1523,no,yes,cellular,7,jul,316,2,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"1,001-5,000",3,0,2-3 contacts,2,5.27,No previous contact,0,Personal loan only,1,1,7,Q3
12741,42,blue-collar,divorced,secondary,no,3407,no,no,cellular,7,jul,277,2,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"1,001-5,000",3,0,2-3 contacts,2,4.62,No previous contact,0,No loans,0,1,7,Q3
12742,40,blue-collar,married,primary,no,254,yes,no,cellular,7,jul,107,3,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,1.78,No previous contact,0,Housing loan only,1,1,7,Q3
12743,42,unemployed,married,primary,no,11,no,no,cellular,7,jul,111,3,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,1.85,No previous contact,0,No loans,0,1,7,Q3
12744,27,management,single,secondary,no,1609,yes,no,cellular,7,jul,360,3,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"1,001-5,000",3,0,2-3 contacts,2,6.0,No previous contact,0,Housing loan only,1,1,7,Q3
