campaign_record_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed,subscription_flag,default_flag,housing_loan_flag,personal_loan_flag,previously_contacted,days_since_previous_contact,age_group,age_group_order,balance_band,balance_band_order,negative_balance_flag,campaign_contact_band,campaign_contact_band_order,contact_duration_minutes,previous_campaign_status,previous_campaign_success_flag,loan_profile,active_loan_count,contact_known_flag,contact_month_num,contact_quarter,subscription_probability,subscription_probability_pct,priority_target_flag,priority_target_status,propensity_band,propensity_band_order,propensity_decile,propensity_percentile
14388,57,admin.,married,secondary,no,808,no,no,cellular,14,jul,417,3,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,6.95,No previous contact,0,No loans,0,1,7,Q3,0.4586630303124018,45.87,0,Below Target Threshold,High Propensity,3,3,73.97
14389,45,technician,married,secondary,no,144,yes,yes,cellular,14,jul,154,4,-1,0,unknown,no,0,0,1,1,0,,40-49,3,"0-1,000",2,0,4-5 contacts,3,2.57,No previous contact,0,Housing + personal loans,2,1,7,Q3,0.30486905844696793,30.49,0,Below Target Threshold,Medium Propensity,2,7,37.57
14390,42,management,married,tertiary,no,831,yes,no,cellular,14,jul,455,3,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,7.58,No previous contact,0,Housing loan only,1,1,7,Q3,0.3520662664671264,35.21,0,Below Target Threshold,Medium Propensity,2,5,50.23
14391,53,management,married,tertiary,no,0,yes,no,cellular,14,jul,85,3,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,1.42,No previous contact,0,Housing loan only,1,1,7,Q3,0.30934854488706376,30.93,0,Below Target Threshold,Medium Propensity,2,7,38.69
14392,49,management,married,tertiary,no,261,no,no,cellular,14,jul,225,2,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,3.75,No previous contact,0,No loans,0,1,7,Q3,0.48085636449283925,48.09,0,Below Target Threshold,High Propensity,3,3,77.05
14393,27,admin.,married,secondary,no,639,no,yes,cellular,14,jul,243,3,-1,0,unknown,no,0,0,0,1,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,4.05,No previous contact,0,Personal loan only,1,1,7,Q3,0.34389781999540087,34.39,0,Below Target Threshold,Medium Propensity,2,6,47.95
14394,57,retired,married,secondary,no,107,no,no,cellular,14,jul,85,2,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,1.42,No previous contact,0,No loans,0,1,7,Q3,0.392891425925727,39.29,0,Below Target Threshold,Medium Propensity,2,4,61.03
14395,29,housemaid,married,secondary,no,85,yes,no,cellular,14,jul,76,2,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,1.27,No previous contact,0,Housing loan only,1,1,7,Q3,0.34223655392213903,34.22,0,Below Target Threshold,Medium Propensity,2,6,47.51
14396,33,services,married,secondary,no,0,yes,no,cellular,14,jul,163,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,2.72,No previous contact,0,Housing loan only,1,1,7,Q3,0.31447625845748184,31.45,0,Below Target Threshold,Medium Propensity,2,7,39.97
14397,43,unemployed,single,tertiary,no,408,no,no,cellular,14,jul,568,8,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,6+ contacts,4,9.47,No previous contact,0,No loans,0,1,7,Q3,0.4686376122300493,46.86,0,Below Target Threshold,High Propensity,3,3,75.48
14398,35,blue-collar,married,secondary,no,-102,yes,no,cellular,14,jul,334,3,-1,0,unknown,no,0,0,1,0,0,,30-39,2,Negative,1,1,2-3 contacts,2,5.57,No previous contact,0,Housing loan only,1,1,7,Q3,0.31422227499649474,31.42,0,Below Target Threshold,Medium Propensity,2,7,39.91
14399,43,admin.,married,tertiary,no,189,yes,no,cellular,14,jul,1062,4,-1,0,unknown,yes,1,0,1,0,0,,40-49,3,"0-1,000",2,0,4-5 contacts,3,17.7,No previous contact,0,Housing loan only,1,1,7,Q3,0.31199657272941833,31.2,0,Below Target Threshold,Medium Propensity,2,7,39.32
14400,52,technician,divorced,secondary,no,280,no,no,cellular,14,jul,393,5,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,4-5 contacts,3,6.55,No previous contact,0,No loans,0,1,7,Q3,0.4631025402424292,46.31,0,Below Target Threshold,High Propensity,3,3,74.68
14401,51,self-employed,married,tertiary,no,50,yes,no,cellular,14,jul,364,3,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,6.07,No previous contact,0,Housing loan only,1,1,7,Q3,0.31636839116348897,31.64,0,Below Target Threshold,Medium Propensity,2,6,40.46
14402,31,technician,married,secondary,no,0,no,no,cellular,14,jul,229,3,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,3.82,No previous contact,0,No loans,0,1,7,Q3,0.35064593752307016,35.06,0,Below Target Threshold,Medium Propensity,2,6,49.79
14403,31,management,married,tertiary,yes,0,no,no,cellular,14,jul,118,4,-1,0,unknown,no,0,1,0,0,0,,30-39,2,"0-1,000",2,0,4-5 contacts,3,1.97,No previous contact,0,No loans,0,1,7,Q3,0.35281175212898813,35.28,0,Below Target Threshold,Medium Propensity,2,5,50.45
14404,39,entrepreneur,married,tertiary,no,0,yes,no,cellular,14,jul,111,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.85,No previous contact,0,Housing loan only,1,1,7,Q3,0.3282920340507179,32.83,0,Below Target Threshold,Medium Propensity,2,6,43.62
14405,29,blue-collar,married,secondary,no,-191,no,yes,cellular,14,jul,115,2,-1,0,unknown,no,0,0,0,1,0,,18-29,1,Negative,1,1,2-3 contacts,2,1.92,No previous contact,0,Personal loan only,1,1,7,Q3,0.32805365324280383,32.81,0,Below Target Threshold,Medium Propensity,2,6,43.55
14406,57,technician,married,primary,no,1276,yes,no,cellular,14,jul,103,4,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,4-5 contacts,3,1.72,No previous contact,0,Housing loan only,1,1,7,Q3,0.36139397819450303,36.14,0,Below Target Threshold,Medium Propensity,2,5,52.83
14407,42,services,married,secondary,no,86,yes,no,cellular,14,jul,385,3,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,6.42,No previous contact,0,Housing loan only,1,1,7,Q3,0.3507687897675309,35.08,0,Below Target Threshold,Medium Propensity,2,6,49.85
14408,35,admin.,divorced,secondary,no,0,no,yes,cellular,14,jul,245,2,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,4.08,No previous contact,0,Personal loan only,1,1,7,Q3,0.3793201617110484,37.93,0,Below Target Threshold,Medium Propensity,2,5,57.68
14409,41,technician,married,secondary,yes,-1,no,no,cellular,14,jul,140,2,-1,0,unknown,no,0,1,0,0,0,,40-49,3,Negative,1,1,2-3 contacts,2,2.33,No previous contact,0,No loans,0,1,7,Q3,0.3113976250977649,31.14,0,Below Target Threshold,Medium Propensity,2,7,39.17
14410,35,management,single,tertiary,no,31,yes,no,cellular,14,jul,124,3,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,2.07,No previous contact,0,Housing loan only,1,1,7,Q3,0.3998112021792608,39.98,0,Below Target Threshold,Medium Propensity,2,4,62.62
14411,41,services,divorced,secondary,no,0,no,no,cellular,14,jul,93,3,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,1.55,No previous contact,0,No loans,0,1,7,Q3,0.41416305821326127,41.42,0,Below Target Threshold,Medium Propensity,2,4,65.87
14412,30,blue-collar,single,secondary,no,332,no,no,cellular,14,jul,465,3,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,7.75,No previous contact,0,No loans,0,1,7,Q3,0.5303658262044991,53.04,0,Below Target Threshold,High Propensity,3,2,82.2
14413,52,technician,married,secondary,no,279,no,yes,cellular,14,jul,197,3,-1,0,unknown,no,0,0,0,1,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,3.28,No previous contact,0,Personal loan only,1,1,7,Q3,0.32204316951704776,32.2,0,Below Target Threshold,Medium Propensity,2,6,41.95
14414,43,technician,married,primary,no,-441,yes,no,cellular,14,jul,216,3,-1,0,unknown,no,0,0,1,0,0,,40-49,3,Negative,1,1,2-3 contacts,2,3.6,No previous contact,0,Housing loan only,1,1,7,Q3,0.333142899928455,33.31,0,Below Target Threshold,Medium Propensity,2,6,44.98
14415,37,technician,single,secondary,no,1780,no,no,cellular,14,jul,392,4,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"1,001-5,000",3,0,4-5 contacts,3,6.53,No previous contact,0,No loans,0,1,7,Q3,0.5395319025029616,53.95,0,Below Target Threshold,High Propensity,3,2,82.94
14416,57,retired,divorced,secondary,no,24,no,yes,cellular,14,jul,407,2,-1,0,unknown,no,0,0,0,1,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,6.78,No previous contact,0,Personal loan only,1,1,7,Q3,0.37491993459957024,37.49,0,Below Target Threshold,Medium Propensity,2,5,56.51
14417,47,technician,married,secondary,no,0,no,no,telephone,14,jul,81,2,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,1.35,No previous contact,0,No loans,0,1,7,Q3,0.3088945002613299,30.89,0,Below Target Threshold,Medium Propensity,2,7,38.56
14418,43,services,married,secondary,no,778,no,no,cellular,14,jul,619,2,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,10.32,No previous contact,0,No loans,0,1,7,Q3,0.4327707993841807,43.28,0,Below Target Threshold,High Propensity,3,4,69.45
14419,54,retired,married,secondary,no,522,no,yes,cellular,14,jul,81,3,-1,0,unknown,no,0,0,0,1,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,1.35,No previous contact,0,Personal loan only,1,1,7,Q3,0.26774229224691043,26.77,0,Below Target Threshold,Low Propensity,1,8,29.3
14420,54,retired,divorced,primary,no,308,yes,no,cellular,14,jul,248,3,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,4.13,No previous contact,0,Housing loan only,1,1,7,Q3,0.3836234674024494,38.36,0,Below Target Threshold,Medium Propensity,2,5,58.8
14421,39,services,married,secondary,no,1068,yes,no,cellular,14,jul,214,3,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"1,001-5,000",3,0,2-3 contacts,2,3.57,No previous contact,0,Housing loan only,1,1,7,Q3,0.3676194648308293,36.76,0,Below Target Threshold,Medium Propensity,2,5,54.44
14422,37,technician,married,secondary,no,1328,yes,no,cellular,14,jul,201,3,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"1,001-5,000",3,0,2-3 contacts,2,3.35,No previous contact,0,Housing loan only,1,1,7,Q3,0.39424473362981266,39.42,0,Below Target Threshold,Medium Propensity,2,4,61.34
14423,33,admin.,single,secondary,no,-110,no,no,cellular,14,jul,425,3,-1,0,unknown,no,0,0,0,0,0,,30-39,2,Negative,1,1,2-3 contacts,2,7.08,No previous contact,0,No loans,0,1,7,Q3,0.3716854333345042,37.17,0,Below Target Threshold,Medium Propensity,2,5,55.58
14424,44,admin.,divorced,secondary,no,163,yes,no,cellular,14,jul,1669,2,-1,0,unknown,yes,1,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,27.82,No previous contact,0,Housing loan only,1,1,7,Q3,0.3701058557367281,37.01,0,Below Target Threshold,Medium Propensity,2,5,55.15
14425,45,technician,single,secondary,no,1196,yes,no,cellular,14,jul,108,6,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,6+ contacts,4,1.8,No previous contact,0,Housing loan only,1,1,7,Q3,0.34377270548317995,34.38,0,Below Target Threshold,Medium Propensity,2,6,47.91
14426,35,technician,married,secondary,no,0,no,no,cellular,14,jul,460,3,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,7.67,No previous contact,0,No loans,0,1,7,Q3,0.3454763587587831,34.55,0,Below Target Threshold,Medium Propensity,2,6,48.37
14427,53,blue-collar,married,secondary,no,2231,yes,no,cellular,14,jul,272,3,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,4.53,No previous contact,0,Housing loan only,1,1,7,Q3,0.3667409693187608,36.67,0,Below Target Threshold,Medium Propensity,2,5,54.22
14428,33,admin.,single,secondary,no,0,yes,no,cellular,14,jul,166,3,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,2.77,No previous contact,0,Housing loan only,1,1,7,Q3,0.40743662209681025,40.74,0,Below Target Threshold,Medium Propensity,2,4,64.44
14429,53,technician,single,tertiary,no,118,no,no,cellular,14,jul,431,3,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,7.18,No previous contact,0,No loans,0,1,7,Q3,0.47648729733788997,47.65,0,Below Target Threshold,High Propensity,3,3,76.53
14430,39,housemaid,married,primary,no,34,yes,no,cellular,14,jul,377,3,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,6.28,No previous contact,0,Housing loan only,1,1,7,Q3,0.30897881959576934,30.9,0,Below Target Threshold,Medium Propensity,2,7,38.58
14431,33,services,married,primary,no,908,yes,yes,cellular,14,jul,184,2,-1,0,unknown,no,0,0,1,1,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,3.07,No previous contact,0,Housing + personal loans,2,1,7,Q3,0.31390304523438056,31.39,0,Below Target Threshold,Medium Propensity,2,7,39.83
14432,53,management,divorced,tertiary,no,0,yes,no,cellular,14,jul,119,3,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,1.98,No previous contact,0,Housing loan only,1,1,7,Q3,0.3438954959187142,34.39,0,Below Target Threshold,Medium Propensity,2,6,47.94
14433,40,services,divorced,secondary,no,160,no,no,cellular,14,jul,123,3,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,2.05,No previous contact,0,No loans,0,1,7,Q3,0.4641901077900982,46.42,0,Below Target Threshold,High Propensity,3,3,74.83
14434,40,management,married,tertiary,no,0,no,no,cellular,14,jul,109,8,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,6+ contacts,4,1.82,No previous contact,0,No loans,0,1,7,Q3,0.3723758740139768,37.24,0,Below Target Threshold,Medium Propensity,2,5,55.79
14435,51,management,divorced,tertiary,no,-2282,yes,yes,cellular,14,jul,301,6,-1,0,unknown,no,0,0,1,1,0,,50-59,4,Negative,1,1,6+ contacts,4,5.02,No previous contact,0,Housing + personal loans,2,1,7,Q3,0.22807857480642513,22.81,0,Below Target Threshold,Low Propensity,1,8,21.54
14436,41,technician,divorced,tertiary,no,533,yes,no,cellular,14,jul,257,4,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,4-5 contacts,3,4.28,No previous contact,0,Housing loan only,1,1,7,Q3,0.3900253189065447,39.0,0,Below Target Threshold,Medium Propensity,2,4,60.34
14437,29,admin.,married,secondary,no,97,yes,no,cellular,14,jul,136,6,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,6+ contacts,4,2.27,No previous contact,0,Housing loan only,1,1,7,Q3,0.33214212725904246,33.21,0,Below Target Threshold,Medium Propensity,2,6,44.69
14438,35,housemaid,married,primary,no,0,yes,no,cellular,14,jul,340,3,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,5.67,No previous contact,0,Housing loan only,1,1,7,Q3,0.3198410076448299,31.98,0,Below Target Threshold,Medium Propensity,2,6,41.33
14439,31,blue-collar,single,secondary,no,0,no,no,cellular,14,jul,387,2,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,6.45,No previous contact,0,No loans,0,1,7,Q3,0.41751474170883346,41.75,0,Below Target Threshold,Medium Propensity,2,4,66.51
14440,34,blue-collar,married,primary,no,351,no,yes,cellular,14,jul,326,11,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,5.43,No previous contact,0,Personal loan only,1,1,7,Q3,0.27555369489306736,27.56,0,Below Target Threshold,Low Propensity,1,7,31.05
14441,43,technician,married,secondary,no,764,yes,no,cellular,14,jul,557,5,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,4-5 contacts,3,9.28,No previous contact,0,Housing loan only,1,1,7,Q3,0.33524959815194333,33.52,0,Below Target Threshold,Medium Propensity,2,6,45.6
14442,55,admin.,married,secondary,no,541,yes,yes,cellular,14,jul,512,3,-1,0,unknown,no,0,0,1,1,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,8.53,No previous contact,0,Housing + personal loans,2,1,7,Q3,0.29165556723516495,29.17,0,Below Target Threshold,Medium Propensity,2,7,34.57
14443,50,technician,married,secondary,no,2406,yes,no,telephone,14,jul,197,5,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,4-5 contacts,3,3.28,No previous contact,0,Housing loan only,1,1,7,Q3,0.32475415300261057,32.48,0,Below Target Threshold,Medium Propensity,2,6,42.64
14444,43,blue-collar,single,secondary,no,615,no,no,cellular,14,jul,97,4,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,4-5 contacts,3,1.62,No previous contact,0,No loans,0,1,7,Q3,0.48770925022945383,48.77,0,Below Target Threshold,High Propensity,3,3,77.92
14445,39,admin.,married,secondary,no,350,yes,no,telephone,14,jul,109,6,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,1.82,No previous contact,0,Housing loan only,1,1,7,Q3,0.3196520225006384,31.97,0,Below Target Threshold,Medium Propensity,2,6,41.29
14446,34,admin.,divorced,secondary,no,0,yes,yes,cellular,14,jul,194,3,-1,0,unknown,no,0,0,1,1,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,3.23,No previous contact,0,Housing + personal loans,2,1,7,Q3,0.3456145397439565,34.56,0,Below Target Threshold,Medium Propensity,2,6,48.41
14447,58,technician,single,secondary,no,409,no,yes,cellular,14,jul,643,2,-1,0,unknown,no,0,0,0,1,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,10.72,No previous contact,0,Personal loan only,1,1,7,Q3,0.41836003400835836,41.84,0,Below Target Threshold,High Propensity,3,4,66.69
14448,28,management,divorced,secondary,no,-76,no,yes,cellular,14,jul,1271,2,-1,0,unknown,no,0,0,0,1,0,,18-29,1,Negative,1,1,2-3 contacts,2,21.18,No previous contact,0,Personal loan only,1,1,7,Q3,0.40652911464523067,40.65,0,Below Target Threshold,Medium Propensity,2,4,64.22
14449,53,blue-collar,married,secondary,no,-162,yes,no,cellular,14,jul,81,6,-1,0,unknown,no,0,0,1,0,0,,50-59,4,Negative,1,1,6+ contacts,4,1.35,No previous contact,0,Housing loan only,1,1,7,Q3,0.29263334481432257,29.26,0,Below Target Threshold,Medium Propensity,2,7,34.83
14450,30,technician,married,secondary,no,-287,yes,no,cellular,14,jul,244,3,-1,0,unknown,no,0,0,1,0,0,,30-39,2,Negative,1,1,2-3 contacts,2,4.07,No previous contact,0,Housing loan only,1,1,7,Q3,0.3164390893801207,31.64,0,Below Target Threshold,Medium Propensity,2,6,40.48
14451,51,services,divorced,secondary,no,242,no,yes,cellular,14,jul,1336,4,-1,0,unknown,yes,1,0,0,1,0,,50-59,4,"0-1,000",2,0,4-5 contacts,3,22.27,No previous contact,0,Personal loan only,1,1,7,Q3,0.3956133364651387,39.56,0,Below Target Threshold,Medium Propensity,2,4,61.64
14452,50,management,married,tertiary,no,305,yes,no,telephone,14,jul,111,3,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,1.85,No previous contact,0,Housing loan only,1,1,7,Q3,0.26772359733306156,26.77,0,Below Target Threshold,Low Propensity,1,8,29.3
14453,47,blue-collar,married,secondary,no,1875,yes,no,cellular,14,jul,157,3,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,2-3 contacts,2,2.62,No previous contact,0,Housing loan only,1,1,7,Q3,0.37229998155994065,37.23,0,Below Target Threshold,Medium Propensity,2,5,55.77
14454,55,entrepreneur,married,secondary,no,204,no,no,cellular,14,jul,455,13,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,6+ contacts,4,7.58,No previous contact,0,No loans,0,1,7,Q3,0.3829238480759222,38.29,0,Below Target Threshold,Medium Propensity,2,5,58.61
14455,52,admin.,married,primary,no,0,yes,no,cellular,14,jul,218,3,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,3.63,No previous contact,0,Housing loan only,1,1,7,Q3,0.3389756025545549,33.9,0,Below Target Threshold,Medium Propensity,2,6,46.61
14456,31,management,married,tertiary,no,153,yes,no,cellular,14,jul,118,3,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.97,No previous contact,0,Housing loan only,1,1,7,Q3,0.35965046719878435,35.97,0,Below Target Threshold,Medium Propensity,2,5,52.35
14457,31,technician,married,secondary,no,1173,yes,no,cellular,14,jul,444,3,-1,0,unknown,yes,1,0,1,0,0,,30-39,2,"1,001-5,000",3,0,2-3 contacts,2,7.4,No previous contact,0,Housing loan only,1,1,7,Q3,0.3817133553111782,38.17,0,Below Target Threshold,Medium Propensity,2,5,58.36
14458,58,retired,married,primary,no,1987,no,no,telephone,14,jul,185,4,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"1,001-5,000",3,0,4-5 contacts,3,3.08,No previous contact,0,No loans,0,1,7,Q3,0.5146097693422226,51.46,0,Below Target Threshold,High Propensity,3,2,80.82
14459,32,technician,single,tertiary,no,418,no,yes,cellular,14,jul,138,3,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,2.3,No previous contact,0,Personal loan only,1,1,7,Q3,0.4480467351592571,44.8,0,Below Target Threshold,High Propensity,3,3,72.2
14460,50,technician,married,secondary,no,2,yes,yes,cellular,14,jul,171,3,-1,0,unknown,no,0,0,1,1,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,2.85,No previous contact,0,Housing + personal loans,2,1,7,Q3,0.28464490080847965,28.46,0,Below Target Threshold,Low Propensity,1,7,33.05
14461,48,blue-collar,married,secondary,no,742,yes,yes,cellular,14,jul,304,4,-1,0,unknown,no,0,0,1,1,0,,40-49,3,"0-1,000",2,0,4-5 contacts,3,5.07,No previous contact,0,Housing + personal loans,2,1,7,Q3,0.31105229228419584,31.11,0,Below Target Threshold,Medium Propensity,2,7,39.09
14462,57,technician,divorced,secondary,no,-305,yes,no,cellular,14,jul,43,4,-1,0,unknown,no,0,0,1,0,0,,50-59,4,Negative,1,1,4-5 contacts,3,0.72,No previous contact,0,Housing loan only,1,1,7,Q3,0.3079851604034597,30.8,0,Below Target Threshold,Medium Propensity,2,7,38.35
14463,35,technician,married,secondary,no,0,yes,no,telephone,14,jul,167,4,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,4-5 contacts,3,2.78,No previous contact,0,Housing loan only,1,1,7,Q3,0.24169854242444613,24.17,0,Below Target Threshold,Low Propensity,1,8,24.18
14464,31,technician,married,secondary,no,0,no,no,cellular,14,jul,347,4,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,4-5 contacts,3,5.78,No previous contact,0,No loans,0,1,7,Q3,0.34207465097512535,34.21,0,Below Target Threshold,Medium Propensity,2,6,47.45
14465,32,admin.,married,secondary,no,7522,yes,no,cellular,14,jul,240,3,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"5,001-10,000",4,0,2-3 contacts,2,4.0,No previous contact,0,Housing loan only,1,1,7,Q3,0.3795957475742915,37.96,0,Below Target Threshold,Medium Propensity,2,5,57.77
14466,36,housemaid,married,primary,no,4324,yes,no,cellular,14,jul,565,4,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"1,001-5,000",3,0,4-5 contacts,3,9.42,No previous contact,0,Housing loan only,1,1,7,Q3,0.38463308799502804,38.46,0,Below Target Threshold,Medium Propensity,2,5,59.05
14467,40,management,married,primary,no,-90,no,no,telephone,14,jul,716,3,-1,0,unknown,no,0,0,0,0,0,,40-49,3,Negative,1,1,2-3 contacts,2,11.93,No previous contact,0,No loans,0,1,7,Q3,0.22694955734529185,22.69,0,Below Target Threshold,Low Propensity,1,8,21.31
14468,42,admin.,divorced,secondary,no,-249,yes,no,cellular,14,jul,149,3,-1,0,unknown,no,0,0,1,0,0,,40-49,3,Negative,1,1,2-3 contacts,2,2.48,No previous contact,0,Housing loan only,1,1,7,Q3,0.33286894241533294,33.29,0,Below Target Threshold,Medium Propensity,2,6,44.9
