age,balance,campaign,previous,previously_contacted,days_since_previous_contact,negative_balance_flag,previous_campaign_success_flag,active_loan_count,contact_known_flag,job,marital,education,default,housing,loan,contact,month,poutcome,subscription_flag
31,35,16,0,0,0.0,0,0,0,1,management,single,tertiary,no,no,no,cellular,aug,unknown,0
31,3382,1,0,0,0.0,0,0,0,1,technician,married,tertiary,no,no,no,cellular,apr,unknown,1
23,508,1,1,1,92.0,0,0,0,1,student,single,tertiary,no,no,no,cellular,sep,failure,0
54,479,3,0,0,0.0,0,0,0,1,technician,married,secondary,no,no,no,cellular,aug,unknown,0
27,5,1,0,0,0.0,0,0,1,1,blue-collar,single,primary,no,yes,no,cellular,may,unknown,0
39,270,1,0,0,0.0,0,0,1,0,unemployed,married,secondary,no,yes,no,unknown,jun,unknown,0
34,1988,1,2,1,266.0,0,0,1,1,blue-collar,married,secondary,no,yes,no,telephone,jan,failure,0
58,720,1,4,1,94.0,0,1,0,1,retired,divorced,primary,no,no,no,telephone,may,success,0
50,0,3,0,0,0.0,0,0,0,0,blue-collar,married,unknown,no,no,no,unknown,jun,unknown,0
36,953,1,2,1,94.0,0,0,1,1,unemployed,single,tertiary,no,yes,no,cellular,may,other,0
64,588,1,3,1,179.0,0,1,0,1,retired,married,secondary,no,no,no,cellular,jul,success,1
37,489,5,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,aug,unknown,0
53,19850,1,0,0,0.0,0,0,0,0,entrepreneur,married,unknown,no,no,no,unknown,jun,unknown,0
34,-184,3,1,1,352.0,1,0,2,1,management,single,tertiary,no,yes,yes,cellular,may,other,0
31,1064,1,0,0,0.0,0,0,0,1,management,married,secondary,no,no,no,telephone,nov,unknown,0
35,592,1,0,0,0.0,0,0,1,0,management,single,tertiary,no,no,yes,unknown,may,unknown,0
60,-85,2,0,0,0.0,1,0,1,1,technician,divorced,primary,no,no,yes,telephone,jul,unknown,0
40,109,2,0,0,0.0,0,0,1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0
41,509,3,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0
47,1160,2,4,1,221.0,0,0,1,1,services,married,secondary,no,yes,no,cellular,feb,failure,0
31,3283,1,0,0,0.0,0,0,0,1,management,single,tertiary,no,no,no,cellular,nov,unknown,0
32,2068,1,0,0,0.0,0,0,2,0,services,married,secondary,no,yes,yes,unknown,may,unknown,0
42,-91,1,0,0,0.0,1,0,2,1,services,married,secondary,no,yes,yes,cellular,feb,unknown,0
55,7561,3,0,0,0.0,0,0,0,0,blue-collar,married,unknown,no,no,no,unknown,jun,unknown,1
33,2711,1,1,1,104.0,0,0,0,1,admin.,married,secondary,no,no,no,cellular,nov,failure,0
37,3044,1,0,0,0.0,0,0,1,0,blue-collar,single,unknown,no,yes,no,unknown,may,unknown,0
28,41,3,2,1,352.0,0,0,1,1,management,single,tertiary,no,yes,no,cellular,may,other,1
51,8806,1,0,0,0.0,0,0,1,0,services,married,primary,no,yes,no,unknown,may,unknown,0
54,19213,6,0,0,0.0,0,0,0,1,admin.,married,secondary,no,no,no,cellular,aug,unknown,0
58,385,1,0,0,0.0,0,0,0,1,technician,married,secondary,no,no,no,cellular,aug,unknown,0
32,497,3,0,0,0.0,0,0,1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0
50,199,2,2,1,363.0,0,0,0,1,entrepreneur,married,primary,no,no,no,cellular,may,failure,0
30,221,4,0,0,0.0,0,0,0,1,unemployed,married,secondary,no,no,no,cellular,aug,unknown,0
41,102,1,0,0,0.0,0,0,2,1,management,married,primary,no,yes,yes,cellular,nov,unknown,0
31,205,2,0,0,0.0,0,0,1,0,technician,single,secondary,no,yes,no,unknown,jun,unknown,0
41,629,2,0,0,0.0,0,0,2,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,0
56,801,4,0,0,0.0,0,0,0,1,housemaid,single,primary,no,no,no,cellular,aug,unknown,0
33,2955,2,0,0,0.0,0,0,1,1,management,single,secondary,no,yes,no,cellular,may,unknown,0
40,832,1,0,0,0.0,0,0,2,0,management,married,tertiary,no,yes,yes,unknown,may,unknown,0
32,283,1,0,0,0.0,0,0,1,1,technician,single,secondary,no,yes,no,cellular,jan,unknown,0
45,409,1,0,0,0.0,0,0,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,0
33,767,3,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0
40,7968,1,1,1,93.0,0,1,0,1,unemployed,single,tertiary,no,no,no,cellular,sep,success,1
32,2881,1,0,0,0.0,0,0,0,1,services,single,secondary,no,no,no,cellular,jul,unknown,1
59,1521,2,0,0,0.0,0,0,2,0,retired,married,secondary,no,yes,yes,unknown,may,unknown,1
59,0,1,0,0,0.0,0,0,0,1,management,divorced,tertiary,yes,no,no,cellular,may,unknown,0
33,372,1,0,0,0.0,0,0,2,1,management,single,tertiary,no,yes,yes,cellular,may,unknown,0
25,304,2,0,0,0.0,0,0,0,1,student,single,secondary,no,no,no,cellular,may,unknown,1
24,6,1,0,0,0.0,0,0,0,0,unemployed,married,secondary,no,no,no,unknown,jun,unknown,0
32,0,2,0,0,0.0,0,0,1,0,blue-collar,divorced,secondary,no,yes,no,unknown,jun,unknown,0
32,255,1,0,0,0.0,0,0,0,0,blue-collar,single,secondary,no,no,no,unknown,jun,unknown,0
34,1534,1,7,1,147.0,0,0,1,1,management,single,unknown,no,yes,no,cellular,apr,other,0
63,1084,1,1,1,183.0,0,1,0,1,retired,married,primary,no,no,no,cellular,oct,success,0
32,-24,4,0,0,0.0,1,0,1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0
43,346,5,0,0,0.0,0,0,1,1,entrepreneur,married,primary,no,yes,no,cellular,nov,unknown,0
50,-470,2,3,1,170.0,1,0,1,1,management,married,tertiary,no,yes,no,cellular,may,failure,0
51,1610,3,0,0,0.0,0,0,1,0,management,single,secondary,no,yes,no,unknown,jun,unknown,1
57,-1,2,0,0,0.0,1,0,0,0,technician,married,tertiary,no,no,no,unknown,may,unknown,1
30,292,4,0,0,0.0,0,0,2,1,services,married,secondary,no,yes,yes,cellular,apr,unknown,0
48,734,3,0,0,0.0,0,0,1,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,0
41,-62,2,0,0,0.0,1,0,2,0,admin.,married,secondary,no,yes,yes,unknown,may,unknown,0
26,2722,1,0,0,0.0,0,0,0,1,management,single,tertiary,no,no,no,cellular,feb,unknown,0
48,-298,1,0,0,0.0,1,0,1,1,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,0
37,0,2,1,1,97.0,0,1,0,1,unknown,single,tertiary,no,no,no,cellular,jun,success,1
34,1671,1,0,0,0.0,0,0,0,0,admin.,married,secondary,no,no,no,unknown,may,unknown,0
38,1,1,0,0,0.0,0,0,1,1,technician,divorced,secondary,no,no,yes,cellular,jul,unknown,0
41,2361,1,0,0,0.0,0,0,0,1,blue-collar,married,unknown,no,no,no,cellular,may,unknown,0
43,1617,1,0,0,0.0,0,0,1,1,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,0
71,653,1,0,0,0.0,0,0,0,1,retired,married,tertiary,no,no,no,telephone,feb,unknown,1
38,669,2,0,0,0.0,0,0,2,1,admin.,married,tertiary,no,yes,yes,cellular,jul,unknown,0
34,270,1,0,0,0.0,0,0,2,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,0
28,17,2,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,jul,unknown,0
30,219,6,0,0,0.0,0,0,2,1,admin.,single,secondary,no,yes,yes,cellular,may,unknown,0
51,10635,1,0,0,0.0,0,0,1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0
32,3166,3,0,0,0.0,0,0,1,1,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,0
51,884,1,0,0,0.0,0,0,0,0,admin.,married,secondary,no,no,no,unknown,jun,unknown,0
35,129,3,5,1,151.0,0,0,1,1,entrepreneur,married,tertiary,no,yes,no,cellular,apr,other,0
32,101,1,0,0,0.0,0,0,1,1,services,single,secondary,no,yes,no,cellular,may,unknown,0
43,2220,3,0,0,0.0,0,0,0,1,housemaid,married,secondary,no,no,no,cellular,aug,unknown,0
55,377,1,1,1,183.0,0,1,0,1,unemployed,married,secondary,no,no,no,cellular,oct,success,0
40,572,3,2,1,5.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,feb,other,0
34,0,1,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,telephone,jul,unknown,0
35,648,2,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,jul,unknown,0
43,597,1,1,1,263.0,0,0,1,1,blue-collar,married,secondary,no,yes,no,cellular,feb,failure,0
31,35,1,0,0,0.0,0,0,1,1,technician,single,secondary,no,no,yes,cellular,jul,unknown,0
49,0,2,0,0,0.0,0,0,0,1,admin.,single,secondary,no,no,no,cellular,nov,unknown,0
51,0,3,0,0,0.0,0,0,0,0,entrepreneur,married,secondary,no,no,no,unknown,may,unknown,0
47,0,4,0,0,0.0,0,0,0,1,blue-collar,married,primary,no,no,no,cellular,aug,unknown,0
49,375,7,0,0,0.0,0,0,1,1,retired,married,primary,no,no,yes,telephone,jul,unknown,0
28,3,2,2,1,24.0,0,0,1,1,management,married,secondary,no,yes,no,cellular,sep,other,0
45,3944,1,0,0,0.0,0,0,1,1,technician,married,secondary,no,yes,no,cellular,nov,unknown,0
32,-410,3,0,0,0.0,1,0,2,1,technician,married,secondary,no,yes,yes,cellular,may,unknown,0
30,93,4,0,0,0.0,0,0,1,1,entrepreneur,married,tertiary,no,yes,no,cellular,feb,unknown,0
36,904,8,0,0,0.0,0,0,0,0,student,single,secondary,no,no,no,unknown,jun,unknown,0
25,616,4,0,0,0.0,0,0,1,1,technician,single,secondary,no,no,yes,cellular,jul,unknown,0
20,167,1,0,0,0.0,0,0,0,1,student,single,unknown,no,no,no,cellular,jan,unknown,0
34,5827,2,0,0,0.0,0,0,0,1,student,single,unknown,no,no,no,cellular,nov,unknown,0
37,160,2,0,0,0.0,0,0,0,1,technician,single,tertiary,no,no,no,cellular,aug,unknown,0
40,398,1,0,0,0.0,0,0,1,1,technician,single,secondary,no,yes,no,cellular,may,unknown,0
45,1867,1,0,0,0.0,0,0,1,1,entrepreneur,divorced,tertiary,no,yes,no,cellular,jul,unknown,0
32,71,3,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,aug,unknown,0
49,399,1,0,0,0.0,0,0,0,1,blue-collar,married,primary,no,no,no,cellular,jan,unknown,0
36,953,1,2,1,81.0,0,0,1,1,admin.,married,secondary,no,yes,no,cellular,aug,failure,0
49,1683,4,0,0,0.0,0,0,0,1,self-employed,married,secondary,no,no,no,cellular,aug,unknown,0
25,760,3,2,1,89.0,0,0,1,1,admin.,single,tertiary,no,yes,no,cellular,may,failure,1
36,599,2,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1
23,780,1,0,0,0.0,0,0,1,1,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1
47,682,6,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,aug,unknown,1
32,626,2,1,1,351.0,0,0,1,1,admin.,single,secondary,no,yes,no,cellular,may,failure,0
44,7818,1,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,may,unknown,1
56,616,1,1,1,83.0,0,1,0,1,management,married,tertiary,no,no,no,cellular,apr,success,1
34,88,1,0,0,0.0,0,0,0,1,services,single,tertiary,no,no,no,cellular,feb,unknown,0
54,364,1,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,jul,unknown,0
71,10394,1,0,0,0.0,0,0,0,1,retired,married,primary,no,no,no,telephone,aug,unknown,0
43,66,5,0,0,0.0,0,0,1,0,self-employed,married,primary,no,yes,no,unknown,may,unknown,0
25,3411,2,0,0,0.0,0,0,0,1,technician,single,tertiary,no,no,no,cellular,aug,unknown,1
43,205,1,0,0,0.0,0,0,1,0,technician,divorced,unknown,no,yes,no,unknown,may,unknown,0
31,1,1,0,0,0.0,0,0,1,1,services,married,secondary,no,yes,no,cellular,jul,unknown,0
39,29,2,0,0,0.0,0,0,1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0
54,2625,3,0,0,0.0,0,0,1,1,management,divorced,tertiary,no,yes,no,cellular,aug,unknown,0
25,486,3,4,1,199.0,0,0,0,1,student,single,secondary,no,no,no,cellular,sep,failure,1
58,6237,2,0,0,0.0,0,0,1,1,self-employed,married,tertiary,no,yes,no,cellular,nov,unknown,0
52,2309,2,0,0,0.0,0,0,1,1,entrepreneur,married,tertiary,no,no,yes,cellular,nov,unknown,0
37,23,1,1,1,182.0,0,0,1,1,services,single,secondary,no,yes,no,cellular,jun,failure,0
56,186,4,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0
42,0,4,0,0,0.0,0,0,1,1,services,married,secondary,no,yes,no,cellular,may,unknown,0
31,17,3,0,0,0.0,0,0,1,1,technician,married,secondary,no,yes,no,cellular,jul,unknown,0
58,584,3,0,0,0.0,0,0,1,1,self-employed,married,tertiary,no,yes,no,cellular,aug,unknown,0
60,1690,11,0,0,0.0,0,0,0,1,self-employed,married,secondary,no,no,no,cellular,aug,unknown,0
52,779,3,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0
26,855,2,0,0,0.0,0,0,1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,0
28,-123,1,0,0,0.0,1,0,1,1,technician,single,tertiary,no,no,yes,cellular,jul,unknown,1
33,-2,6,0,0,0.0,1,0,1,1,management,single,tertiary,no,no,yes,cellular,aug,unknown,0
35,2201,1,0,0,0.0,0,0,0,1,technician,married,secondary,no,no,no,telephone,apr,unknown,1
40,4095,1,0,0,0.0,0,0,1,1,management,divorced,unknown,no,yes,no,cellular,apr,unknown,0
33,5151,1,4,1,178.0,0,0,2,1,blue-collar,married,primary,no,yes,yes,cellular,nov,failure,0
60,1801,1,0,0,0.0,0,0,0,1,blue-collar,married,secondary,no,no,no,telephone,oct,unknown,0
39,378,5,0,0,0.0,0,0,0,0,admin.,married,unknown,no,no,no,unknown,jun,unknown,0
32,0,4,0,0,0.0,0,0,0,1,management,single,tertiary,no,no,no,telephone,aug,unknown,0
43,3820,5,0,0,0.0,0,0,0,1,management,divorced,tertiary,no,no,no,cellular,aug,unknown,0
43,5347,3,0,0,0.0,0,0,0,1,entrepreneur,single,tertiary,no,no,no,cellular,nov,unknown,0
31,-547,10,0,0,0.0,1,0,2,1,management,divorced,tertiary,no,yes,yes,cellular,jul,unknown,0
32,0,1,0,0,0.0,0,0,0,1,unemployed,married,tertiary,no,no,no,cellular,feb,unknown,0
41,849,4,0,0,0.0,0,0,2,1,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,0
71,4388,2,0,0,0.0,0,0,0,1,retired,married,tertiary,no,no,no,cellular,jul,unknown,1
30,663,1,0,0,0.0,0,0,0,1,self-employed,single,tertiary,no,no,no,cellular,aug,unknown,0
30,973,2,0,0,0.0,0,0,1,1,services,married,secondary,no,yes,no,cellular,nov,unknown,0
34,-90,1,1,1,370.0,1,0,1,1,blue-collar,single,unknown,no,yes,no,cellular,may,failure,0
53,4401,1,1,1,92.0,0,1,0,1,blue-collar,divorced,primary,no,no,no,telephone,nov,success,1
56,302,2,0,0,0.0,0,0,1,1,blue-collar,married,secondary,no,no,yes,cellular,aug,unknown,0
35,7218,3,0,0,0.0,0,0,0,1,management,single,tertiary,no,no,no,cellular,aug,unknown,0
37,414,2,4,1,162.0,0,0,0,1,management,divorced,secondary,no,no,no,cellular,jan,failure,0
45,140,3,0,0,0.0,0,0,1,1,self-employed,married,secondary,no,yes,no,cellular,aug,unknown,0
37,0,5,0,0,0.0,0,0,1,1,housemaid,married,primary,no,yes,no,cellular,jul,unknown,0
29,500,8,0,0,0.0,0,0,1,1,admin.,married,secondary,no,yes,no,cellular,may,unknown,0
31,181,1,1,1,104.0,0,1,0,1,services,single,secondary,no,no,no,cellular,aug,success,1
32,881,1,0,0,0.0,0,0,0,1,technician,single,tertiary,no,no,no,cellular,aug,unknown,0
23,2530,1,0,0,0.0,0,0,0,1,student,single,unknown,no,no,no,cellular,may,unknown,1
51,636,6,0,0,0.0,0,0,2,1,services,married,primary,no,yes,yes,telephone,may,unknown,0
51,421,2,0,0,0.0,0,0,1,0,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,0
46,25,2,0,0,0.0,0,0,0,0,management,divorced,tertiary,no,no,no,unknown,may,unknown,0
51,2242,3,0,0,0.0,0,0,0,1,technician,married,secondary,no,no,no,cellular,aug,unknown,0
46,-3,2,0,0,0.0,1,0,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0
46,296,2,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0
31,279,2,0,0,0.0,0,0,0,1,technician,single,secondary,no,no,no,cellular,aug,unknown,0
34,-429,1,0,0,0.0,1,0,1,1,admin.,married,secondary,no,yes,no,cellular,may,unknown,0
51,74,2,0,0,0.0,0,0,1,1,admin.,divorced,secondary,no,yes,no,cellular,jul,unknown,0
29,508,5,0,0,0.0,0,0,2,0,blue-collar,married,secondary,no,yes,yes,unknown,jun,unknown,0
44,6553,2,0,0,0.0,0,0,0,0,self-employed,married,secondary,no,no,no,unknown,jun,unknown,0
52,2569,5,0,0,0.0,0,0,0,1,blue-collar,married,primary,no,no,no,cellular,aug,unknown,0
43,-235,2,0,0,0.0,1,0,2,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,0
32,1676,2,0,0,0.0,0,0,1,1,self-employed,married,tertiary,no,yes,no,cellular,sep,unknown,0
60,161,1,0,0,0.0,0,0,0,0,housemaid,married,primary,no,no,no,unknown,jun,unknown,0
31,147,1,2,1,181.0,0,1,0,1,management,single,tertiary,no,no,no,cellular,mar,success,1
33,-14,3,0,0,0.0,1,0,1,1,management,married,secondary,no,yes,no,cellular,apr,unknown,0
26,-525,1,0,0,0.0,1,0,2,1,technician,single,secondary,no,yes,yes,cellular,jul,unknown,0
37,810,1,1,1,295.0,0,0,1,1,admin.,single,secondary,no,yes,no,cellular,apr,failure,0
27,927,1,0,0,0.0,0,0,0,1,technician,single,secondary,no,no,no,cellular,oct,unknown,0
66,154,2,0,0,0.0,0,0,0,1,retired,married,secondary,no,no,no,telephone,jan,unknown,0
43,777,2,0,0,0.0,0,0,1,0,admin.,divorced,secondary,no,yes,no,unknown,jun,unknown,0
33,114,9,0,0,0.0,0,0,2,1,management,married,tertiary,no,yes,yes,cellular,jul,unknown,0
49,1093,1,0,0,0.0,0,0,1,1,management,single,tertiary,no,yes,no,cellular,nov,unknown,0
29,13654,1,0,0,0.0,0,0,2,1,blue-collar,single,secondary,no,yes,yes,cellular,apr,unknown,0
30,620,1,0,0,0.0,0,0,1,1,management,single,tertiary,no,yes,no,cellular,apr,unknown,0
31,-365,1,0,0,0.0,1,0,1,1,blue-collar,married,primary,no,yes,no,cellular,may,unknown,0
54,2883,5,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,aug,unknown,0
55,1507,3,0,0,0.0,0,0,1,1,management,single,secondary,no,yes,no,cellular,jul,unknown,0
58,5431,3,1,1,374.0,0,0,2,1,blue-collar,married,primary,no,yes,yes,cellular,may,failure,0
51,1186,3,0,0,0.0,0,0,1,0,technician,married,secondary,no,yes,no,unknown,jun,unknown,0
45,276,2,0,0,0.0,0,0,1,0,admin.,single,secondary,no,no,yes,unknown,jun,unknown,0
38,7255,2,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,apr,unknown,0
33,752,4,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,aug,unknown,0
44,0,1,1,1,272.0,0,0,1,1,unemployed,married,secondary,no,yes,no,cellular,feb,failure,1
47,8229,2,0,0,0.0,0,0,0,1,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1
30,34,3,0,0,0.0,0,0,2,0,management,married,tertiary,no,yes,yes,unknown,jun,unknown,0
32,5878,2,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,aug,unknown,0
31,27,5,0,0,0.0,0,0,2,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,0
41,5561,2,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,aug,unknown,1
33,411,1,0,0,0.0,0,0,1,0,services,divorced,secondary,no,yes,no,unknown,may,unknown,0
56,172,5,0,0,0.0,0,0,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0
38,-258,2,4,1,370.0,1,0,1,1,blue-collar,divorced,primary,no,yes,no,cellular,may,other,0
43,3274,1,1,1,95.0,0,0,1,1,unemployed,single,unknown,no,yes,no,cellular,may,failure,0
32,354,2,0,0,0.0,0,0,0,1,technician,single,unknown,no,no,no,cellular,nov,unknown,0
46,0,4,0,0,0.0,0,0,0,1,blue-collar,married,primary,no,no,no,cellular,aug,unknown,0
35,259,2,0,0,0.0,0,0,1,1,unemployed,married,tertiary,no,no,yes,cellular,nov,unknown,0
19,1247,1,0,0,0.0,0,0,0,1,student,single,primary,no,no,no,cellular,apr,unknown,0
52,774,1,0,0,0.0,0,0,0,1,admin.,divorced,secondary,no,no,no,cellular,feb,unknown,0
39,966,1,0,0,0.0,0,0,2,1,entrepreneur,divorced,tertiary,no,yes,yes,cellular,nov,unknown,0
28,217,1,0,0,0.0,0,0,1,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,0
24,0,26,0,0,0.0,0,0,0,0,student,single,primary,no,no,no,unknown,jun,unknown,0
33,221,7,0,0,0.0,0,0,1,0,blue-collar,married,tertiary,no,yes,no,unknown,may,unknown,0
35,-413,1,0,0,0.0,1,0,1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0
39,79,1,0,0,0.0,0,0,0,1,unemployed,single,tertiary,no,no,no,cellular,jun,unknown,0
57,0,8,0,0,0.0,0,0,0,0,technician,married,primary,no,no,no,unknown,jun,unknown,0
50,3304,1,0,0,0.0,0,0,1,1,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,0
35,787,1,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,nov,unknown,0
33,113,2,13,1,172.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,may,other,0
27,-46,3,8,1,199.0,1,0,1,1,blue-collar,single,secondary,no,yes,no,cellular,dec,other,0
50,8016,4,0,0,0.0,0,0,0,1,technician,divorced,secondary,no,no,no,cellular,jul,unknown,0
36,740,2,0,0,0.0,0,0,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0
31,298,5,0,0,0.0,0,0,0,1,technician,married,secondary,no,no,no,cellular,aug,unknown,0
29,608,2,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0
47,673,6,0,0,0.0,0,0,1,1,blue-collar,married,primary,no,no,yes,cellular,aug,unknown,0
37,0,1,0,0,0.0,0,0,1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0
43,336,5,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0
46,15120,3,3,1,108.0,0,0,0,1,technician,married,secondary,no,no,no,cellular,nov,other,0
36,5611,1,0,0,0.0,0,0,1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0
59,705,2,0,0,0.0,0,0,1,0,entrepreneur,married,tertiary,no,yes,no,unknown,may,unknown,0
34,5547,6,0,0,0.0,0,0,1,1,technician,married,tertiary,no,yes,no,cellular,aug,unknown,0
30,696,4,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,aug,unknown,0
35,127,2,0,0,0.0,0,0,0,1,technician,divorced,secondary,no,no,no,cellular,nov,unknown,0
50,830,1,2,1,138.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,nov,failure,0
47,21,2,0,0,0.0,0,0,1,1,management,married,secondary,no,yes,no,cellular,nov,unknown,0
44,0,3,0,0,0.0,0,0,1,0,admin.,married,secondary,yes,no,yes,unknown,jun,unknown,0
31,1331,2,1,1,90.0,0,1,0,1,management,married,tertiary,no,no,no,cellular,feb,success,1
58,-146,8,0,0,0.0,1,0,1,1,retired,married,secondary,yes,no,yes,cellular,aug,unknown,0
79,631,5,3,1,182.0,0,0,0,1,retired,divorced,secondary,no,no,no,telephone,aug,failure,0
31,205,1,0,0,0.0,0,0,1,1,services,single,secondary,no,yes,no,cellular,apr,unknown,0
38,-61,2,0,0,0.0,1,0,1,1,admin.,single,secondary,yes,no,yes,cellular,jul,unknown,0
39,0,6,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,aug,unknown,0
19,526,1,3,1,199.0,0,0,0,1,student,single,secondary,no,no,no,cellular,jul,failure,0
47,4495,8,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,aug,unknown,0
48,235,2,3,1,191.0,0,1,0,1,technician,married,primary,no,no,no,cellular,sep,success,1
47,0,1,1,1,198.0,0,0,1,1,admin.,married,unknown,no,yes,no,cellular,nov,failure,0
35,147,1,7,1,184.0,0,0,2,1,admin.,married,secondary,no,yes,yes,cellular,jan,failure,0
55,467,5,0,0,0.0,0,0,0,1,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,0
28,0,3,0,0,0.0,0,0,1,0,student,single,secondary,no,yes,no,unknown,may,unknown,0
60,11615,10,0,0,0.0,0,0,1,0,technician,divorced,secondary,no,yes,no,unknown,jun,unknown,0
49,635,3,0,0,0.0,0,0,0,1,admin.,married,secondary,no,no,no,cellular,aug,unknown,0
31,4041,2,0,0,0.0,0,0,0,1,admin.,single,tertiary,no,no,no,cellular,apr,unknown,1
52,234,1,0,0,0.0,0,0,0,1,housemaid,married,secondary,no,no,no,cellular,nov,unknown,0
33,882,1,4,1,183.0,0,0,0,1,admin.,married,tertiary,no,no,no,cellular,apr,failure,1
30,72,2,0,0,0.0,0,0,0,1,admin.,single,secondary,no,no,no,cellular,feb,unknown,0
59,2651,2,0,0,0.0,0,0,0,1,retired,divorced,secondary,no,no,no,telephone,jul,unknown,0
41,2157,2,0,0,0.0,0,0,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0
42,-197,7,0,0,0.0,1,0,1,1,technician,married,secondary,yes,yes,no,cellular,aug,unknown,0
37,-175,1,0,0,0.0,1,0,1,0,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,0
34,1259,2,1,1,169.0,0,0,1,1,technician,single,secondary,no,yes,no,cellular,may,failure,0
